,endTime,artistName,trackName,msPlayed,uniqueID,inLibrary,album,track_uri
288,2020-09-26 14:14,JO YURI(IZ*ONE),My Love,13480,JO YURI(IZ*ONE):My Love,0,,
289,2020-09-26 14:17,Hajin,We All Lie,195764,Hajin:We All Lie,0,,
290,2020-09-26 14:21,AILEE,Is You,263802,AILEE:Is You,0,,
291,2020-09-26 14:25,Loco,Say Yes,218897,Loco:Say Yes,0,,
292,2020-09-26 14:28,Wendy & Seulgi,Don’t Push Me (Ballad Ver.),204886,Wendy & Seulgi:Don’t Push Me (Ballad Ver.),0,,
293,2020-09-26 15:19,BEN,Whenever Wherever Whatever,990,BEN:Whenever Wherever Whatever,0,,
294,2020-09-26 15:23,CHEN,Your moonlight,223041,CHEN:Your moonlight,0,,
295,2020-09-26 15:26,Onestar,You Are As Pretty As A Flower 꽃처럼 예쁜 그대,220626,Onestar:You Are As Pretty As A Flower 꽃처럼 예쁜 그대,0,,
296,2020-09-26 15:30,Punch,Close To Me,206087,Punch:Close To Me,0,,
297,2020-09-26 15:34,Crush,Let Us Go,221909,Crush:Let Us Go,0,,
298,2020-09-26 16:05,Punch,Love me,8465,Punch:Love me,0,,
299,2020-09-26 16:08,Kim Jong Wan,You&I,215853,Kim Jong Wan:You&I,0,,
300,2020-09-26 16:12,John Park,Foolish Love 이상한 사람,225666,John Park:Foolish Love 이상한 사람,0,,
301,2020-09-26 16:15,Kim Na Young,Dream,206718,Kim Na Young:Dream,0,,
302,2020-09-26 16:19,Gummy,You Are My Everything,240590,Gummy:You Are My Everything,0,,
303,2020-09-26 16:23,O.WHEN,Loser,243853,O.WHEN:Loser,0,,
304,2020-09-26 16:27,TAEYEON,Kiss me,239832,TAEYEON:Kiss me,0,,
305,2020-09-26 16:40,Gaho,시작,166855,Gaho:시작,0,,
306,2020-09-26 16:45,Suzy,I Love You Boy,264538,Suzy:I Love You Boy,0,,
307,2020-09-26 16:49,LIM YEON,In My Heart,229956,LIM YEON:In My Heart,0,,
308,2020-09-26 16:52,Monday Kiz,Another Day,217972,Monday Kiz:Another Day,0,,
309,2020-09-26 16:56,Han Hee Jung,Dream,242400,Han Hee Jung:Dream,0,,
310,2020-09-26 17:00,Jung Jin Woo,Dive,203786,Jung Jin Woo:Dive,0,,
311,2020-09-26 17:03,10cm,Lean on me,210800,10cm:Lean on me,0,,
312,2020-09-26 17:06,CHANYEOL,Stay With Me,192441,CHANYEOL:Stay With Me,0,,
313,2020-09-26 17:10,DAVICHI,Sunset,216734,DAVICHI:Sunset,0,,
314,2020-09-26 19:14,Joe Won Sun,I Will Never,178179,Joe Won Sun:I Will Never,0,,
315,2020-09-27 10:38,K/DA,THE BADDEST,450,K/DA:THE BADDEST,0,,
316,2020-09-27 10:41,SuperM,One (Monster & Infinity),221040,SuperM:One (Monster & Infinity),0,,
317,2020-09-27 10:42,EVERGLOW,LA DI DA,52870,EVERGLOW:LA DI DA,0,,
318,2020-09-27 10:43,Stray Kids,Back Door,12950,Stray Kids:Back Door,0,,
319,2020-09-27 13:25,MAMAMOO,WANNA BE MYSELF,206240,MAMAMOO:WANNA BE MYSELF,0,,
320,2020-09-27 13:29,YooA,Bon voyage,219586,YooA:Bon voyage,0,,
321,2020-09-27 13:32,ITZY,Not Shy,177728,ITZY:Not Shy,0,,
322,2020-09-27 13:35,BLACKPINK,How You Like That,181263,BLACKPINK:How You Like That,0,,
323,2020-09-27 13:35,Colde,Your Dog Loves You,2900,Colde:Your Dog Loves You,0,,
324,2020-09-27 13:35,CLC,HELICOPTER,15052,CLC:HELICOPTER,0,,
325,2020-09-27 13:38,Stray Kids,Mixtape : On Track,208143,Stray Kids:Mixtape : On Track,0,,
326,2020-09-27 13:41,TAEYEON,Four Seasons,188237,TAEYEON:Four Seasons,0,,
327,2020-09-27 13:45,TAEYEON,Fine,209157,TAEYEON:Fine,0,,
328,2020-09-27 13:48,Punch,Say Yes (Feat. Moon Byul of MAMAMOO),204356,Punch:Say Yes (Feat. Moon Byul of MAMAMOO),0,,
329,2020-09-27 13:52,BANG YE DAM,WAYO,205164,BANG YE DAM:WAYO,0,,
330,2020-09-27 13:54,CHUNG HA,My Friend,149000,CHUNG HA:My Friend,0,,
331,2020-09-27 13:57,LeeHi,HOLO,178520,LeeHi:HOLO,0,,
332,2020-09-27 14:01,DAY6,Congratulations,229293,DAY6:Congratulations,0,,
333,2020-09-27 14:04,Crush,Mayday (Feat. Joy),199266,Crush:Mayday (Feat. Joy),0,,
334,2020-09-27 14:09,AKMU,"How can I love the heartbreak, you`re the one I love",290095,"AKMU:How can I love the heartbreak, you`re the one I love",0,,
335,2020-09-27 14:58,BIGBANG,FXXK IT,190014,BIGBANG:FXXK IT,0,,
336,2020-09-27 15:37,keshi,2 soon,145018,keshi:2 soon,0,,
337,2020-09-27 15:40,keshi,i swear i'll never leave again,173716,keshi:i swear i'll never leave again,0,,
338,2020-09-27 15:44,keshi,drunk,226771,keshi:drunk,0,,
339,2020-09-27 15:47,keshi,always,172354,keshi:always,0,,
340,2020-09-27 15:50,keshi,more,183543,keshi:more,0,,
341,2020-09-27 15:52,keshi,skeletons,152480,keshi:skeletons,0,,
342,2020-09-27 15:55,keshi,atlas,171520,keshi:atlas,0,,
343,2020-09-27 15:58,keshi,right here,195093,keshi:right here,0,,
344,2020-09-27 16:02,keshi,less of you,206893,keshi:less of you,0,,
345,2020-09-27 16:04,keshi,just friends,123125,keshi:just friends,0,,
346,2020-09-27 16:07,keshi,over u,179777,keshi:over u,0,,
347,2020-09-27 16:10,keshi,like i need u,182678,keshi:like i need u,0,,
348,2020-09-27 16:32,keshi,i swear i'll never leave again,2870,keshi:i swear i'll never leave again,0,,
349,2020-09-27 16:36,Yoon Mirae,Flower,252133,Yoon Mirae:Flower,0,,
350,2020-09-27 16:40,Suzy,I Love You Boy,264538,Suzy:I Love You Boy,0,,
351,2020-09-27 16:44,Loco,Say Yes,218897,Loco:Say Yes,0,,
352,2020-09-27 16:47,Hyolyn,I Miss You,3870,Hyolyn:I Miss You,0,,
353,2020-09-27 16:47,Oo,With You,202390,Oo:With You,0,,
354,2020-09-27 16:53,Han Hee Jung,Dream,242400,Han Hee Jung:Dream,0,,
355,2020-09-27 16:57,TAEYEON,Kiss me,239832,TAEYEON:Kiss me,0,,
356,2020-09-27 17:00,SEUNGKWAN,Go,213453,SEUNGKWAN:Go,0,,
357,2020-09-27 17:04,O.WHEN,Loser,243853,O.WHEN:Loser,0,,
358,2020-09-27 17:08,Crush,Beautiful,227583,Crush:Beautiful,0,,
359,2020-09-27 17:09,Joe Won Sun,I Will Never,57307,Joe Won Sun:I Will Never,0,,
360,2020-09-27 17:13,Punch,Close To Me,206087,Punch:Close To Me,0,,
361,2020-09-27 17:16,Hajin,We All Lie,195764,Hajin:We All Lie,0,,
362,2020-09-27 17:19,BAEKHYUN,Every second,212213,BAEKHYUN:Every second,0,,
363,2020-09-27 17:23,CHUNG HA,You're In My Soul,208786,CHUNG HA:You're In My Soul,0,,
364,2020-09-27 17:27,Yerin Baek,Here I Am Again,234840,Yerin Baek:Here I Am Again,0,,
365,2020-09-27 17:31,Crush,Let Us Go,221909,Crush:Let Us Go,0,,
366,2020-09-27 17:34,Lee Gun Young,Bloom,187640,Lee Gun Young:Bloom,0,,
367,2020-09-27 17:36,개미,When The Camellia Blooms 동백꽃 필 무렵,110466,개미:When The Camellia Blooms 동백꽃 필 무렵,0,,
368,2020-09-27 17:39,Yoon Mirae,ALWAYS,205192,Yoon Mirae:ALWAYS,0,,
369,2020-09-27 17:42,10cm,Lean on me,210800,10cm:Lean on me,0,,
370,2020-09-27 19:42,RADWIMPS,Dream lantern,8960,RADWIMPS:Dream lantern,0,,
371,2020-09-27 19:42,TAEYEON,All about you,24029,TAEYEON:All about you,0,,
372,2020-09-27 19:51,RADWIMPS,Sparkle - movie ver.,537653,RADWIMPS:Sparkle - movie ver.,0,,
373,2020-09-27 19:56,RADWIMPS,Theme of Mitsuha,246146,RADWIMPS:Theme of Mitsuha,0,,
374,2020-09-27 20:21,RADWIMPS,Nandemonaiya - movie ver.,258930,RADWIMPS:Nandemonaiya - movie ver.,0,,
375,2020-09-28 09:24,RADWIMPS,Nandemonaiya - movie ver.,339862,RADWIMPS:Nandemonaiya - movie ver.,0,,
376,2020-09-28 12:01,Zion.T,I Just Want To Stay With You,1620,Zion.T:I Just Want To Stay With You,0,,
377,2020-09-28 12:01,RADWIMPS,Katawaredoki,154918,RADWIMPS:Katawaredoki,0,,
378,2020-09-28 12:08,Zion.T,Hello Tutorial,151710,Zion.T:Hello Tutorial,0,,
379,2020-09-28 13:12,Zion.T,Wishes (2015),36526,Zion.T:Wishes (2015),0,,
380,2020-09-28 13:12,Zion.T,No Make Up,189154,Zion.T:No Make Up,0,,
381,2020-09-28 13:13,Zion.T,Yanghwa BRDG,730,Zion.T:Yanghwa BRDG,0,,
382,2020-09-28 13:15,Zion.T,Eat,161617,Zion.T:Eat,0,,
383,2020-09-28 13:19,Zion.T,Yanghwa BRDG,229349,Zion.T:Yanghwa BRDG,0,,
384,2020-09-28 13:46,Zion.T,May,78122,Zion.T:May,0,,
385,2020-09-28 14:15,HEIZE,"You, Clouds, Rain",42190,"HEIZE:You, Clouds, Rain",0,,
386,2020-09-28 14:16,Rothy,OCEAN VIEW (Feat.CHANYEOL),47310,Rothy:OCEAN VIEW (Feat.CHANYEOL),0,,
387,2020-09-29 08:22,keshi,2 soon,206511,keshi:2 soon,0,,
388,2020-09-29 08:25,keshi,less of you,206893,keshi:less of you,0,,
389,2020-09-29 08:29,keshi,drunk,226771,keshi:drunk,0,,
390,2020-09-29 08:32,keshi,atlas,171520,keshi:atlas,0,,
391,2020-09-29 08:41,keshi,right here,26383,keshi:right here,0,,
392,2020-09-29 08:42,BOL4,Full Album RED PLANET [Hidden Track] - 좋다고 말해,2040,BOL4:Full Album RED PLANET [Hidden Track] - 좋다고 말해,0,,
393,2020-09-29 08:45,BOL4,Full Album RED PLANET [Hidden Track] - 좋다고 말해,201772,BOL4:Full Album RED PLANET [Hidden Track] - 좋다고 말해,0,,
394,2020-09-29 08:48,LeeHi,HOLO,178520,LeeHi:HOLO,0,,
395,2020-09-29 11:49,DPR LIVE,Text Me,177342,DPR LIVE:Text Me,0,,
396,2020-09-29 11:52,ZICO,SoulMate (feat. IU),219390,ZICO:SoulMate (feat. IU),0,,
397,2020-09-29 11:56,BIGBANG,FXXK IT,231810,BIGBANG:FXXK IT,0,,
398,2020-09-29 13:46,TAEYEON,Fine,2880,TAEYEON:Fine,0,,
399,2020-09-29 13:46,TAEYEON,I,87573,TAEYEON:I,0,,
400,2020-09-29 13:49,BOL4,Hug,186120,BOL4:Hug,0,,
401,2020-09-29 13:52,BOL4,Workaholic,191080,BOL4:Workaholic,0,,
402,2020-09-29 13:56,HEIZE,"You, Clouds, Rain",205312,"HEIZE:You, Clouds, Rain",0,,
403,2020-09-29 14:00,BTOB,Only one for me,226560,BTOB:Only one for me,0,,
404,2020-09-29 14:03,Crush,Mayday (Feat. Joy),199266,Crush:Mayday (Feat. Joy),0,,
405,2020-09-29 14:07,Colde,Your Dog Loves You,270002,Colde:Your Dog Loves You,0,,
406,2020-09-29 14:11,SUNMI,pporappippam 보라빛 밤,206616,SUNMI:pporappippam 보라빛 밤,0,,
407,2020-09-29 14:11,HEIZE,Can You See My Heart,28061,HEIZE:Can You See My Heart,0,,
408,2020-09-29 14:11,Red Velvet,Psycho,2150,Red Velvet:Psycho,0,,
409,2020-09-29 14:11,CHUNG HA,Stay Tonight,2280,CHUNG HA:Stay Tonight,0,,
410,2020-09-29 14:14,BTS,Filter,180220,BTS:Filter,0,,
411,2020-09-29 14:17,DAY6,Shoot Me,175836,DAY6:Shoot Me,0,,
412,2020-09-29 14:21,Apink,I'm so sick,199402,Apink:I'm so sick,0,,
413,2020-09-29 14:22,NCT 127,No Longer,49439,NCT 127:No Longer,0,,
414,2020-09-29 14:23,Sohyang,Hello,32830,Sohyang:Hello,0,,
415,2020-09-29 14:23,SOYOU,The Only One,67320,SOYOU:The Only One,0,,
416,2020-09-29 14:24,Whee In,Shine On You,33750,Whee In:Shine On You,0,,
417,2020-09-29 14:25,Gummy,Love song,21890,Gummy:Love song,0,,
418,2020-09-29 14:25,HEIZE,Midnight,56360,HEIZE:Midnight,0,,
419,2020-09-29 14:26,Choi Nakta,If You,40670,Choi Nakta:If You,0,,
420,2020-09-29 14:27,Apink,I'm so sick,4670,Apink:I'm so sick,0,,
421,2020-09-29 14:27,KIM JAE HWAN,What If,26660,KIM JAE HWAN:What If,0,,
422,2020-09-29 14:30,GOT7,NOT BY THE MOON,204701,GOT7:NOT BY THE MOON,0,,
423,2020-09-29 14:33,EXO,Ko Ko Bop,190422,EXO:Ko Ko Bop,0,,
424,2020-09-29 14:37,TWICE,FANCY,213880,TWICE:FANCY,0,,
425,2020-09-29 14:42,NCT 127,No Longer,297746,NCT 127:No Longer,0,,
426,2020-09-29 14:57,MAMAMOO,Starry Night,124668,MAMAMOO:Starry Night,0,,
427,2020-09-29 15:01,Stray Kids,Mixtape : On Track,208143,Stray Kids:Mixtape : On Track,0,,
428,2020-09-29 15:04,(G)I-DLE,Oh my god,195866,(G)I-DLE:Oh my god,0,,
429,2020-09-29 15:07,Jee Seok Jin,PARTY,186506,Jee Seok Jin:PARTY,0,,
430,2020-09-29 15:10,Stray Kids,God’s Menu,167922,Stray Kids:God’s Menu,0,,
431,2020-09-29 15:13,TWICE,Likey,207813,TWICE:Likey,0,,
432,2020-09-29 15:18,Girls' Generation,Into the New World,265760,Girls' Generation:Into the New World,0,,
433,2020-09-29 15:21,BTS,Dynamite,199053,BTS:Dynamite,0,,
434,2020-09-29 15:21,CHUNG HA,Stay Tonight,6753,CHUNG HA:Stay Tonight,0,,
435,2020-09-29 15:25,BIGBANG,LET’S NOT FALL IN LOVE,211983,BIGBANG:LET’S NOT FALL IN LOVE,0,,
436,2020-09-29 15:29,BTS,Euphoria,228615,BTS:Euphoria,0,,
437,2020-09-29 15:32,WINNER,Hold,176351,WINNER:Hold,0,,
438,2020-09-29 15:35,TWICE,Heart Shaker,186893,TWICE:Heart Shaker,0,,
439,2020-09-29 15:38,EXO,Love Shot,200306,EXO:Love Shot,0,,
440,2020-09-29 15:41,MAMAMOO,gogobebe,195855,MAMAMOO:gogobebe,0,,
441,2020-09-29 15:45,BTS,ON,246380,BTS:ON,0,,
442,2020-09-29 15:49,MAMAMOO,Egotistic,196018,MAMAMOO:Egotistic,0,,
443,2020-09-29 15:52,HYO,DESSERT,200706,HYO:DESSERT,0,,
444,2020-09-29 15:56,GFRIEND,Me Gustas Tu,220745,GFRIEND:Me Gustas Tu,0,,
445,2020-09-29 15:59,OH MY GIRL,Nonstop,202760,OH MY GIRL:Nonstop,0,,
446,2020-09-29 16:03,WINNER,REALLY REALLY,203056,WINNER:REALLY REALLY,0,,
447,2020-09-29 16:06,SUNMI,Gashina,180000,SUNMI:Gashina,0,,
448,2020-09-29 16:09,DAY6,Time of Our Life,205575,DAY6:Time of Our Life,0,,
449,2020-09-29 16:12,ITZY,Not Shy,177728,ITZY:Not Shy,0,,
450,2020-09-29 16:15,GFRIEND,Apple,207251,GFRIEND:Apple,0,,
451,2020-09-29 16:19,BTS,Stay Gold,243733,BTS:Stay Gold,0,,
452,2020-09-29 16:23,BTS,Make It Right (feat. Lauv),226321,BTS:Make It Right (feat. Lauv),0,,
453,2020-09-29 16:27,EXO,Monster,221341,EXO:Monster,0,,
454,2020-09-29 16:30,TREASURE,BOY,196666,TREASURE:BOY,0,,
455,2020-09-29 16:30,Apink,Dumhdurum,11278,Apink:Dumhdurum,0,,
456,2020-09-30 06:32,keshi,like i need u,182678,keshi:like i need u,0,,
457,2020-09-30 06:35,keshi,less of you,206893,keshi:less of you,0,,
458,2020-09-30 08:31,keshi,2 soon,167888,keshi:2 soon,0,,
459,2020-09-30 08:35,BTOB,Only one for me,226560,BTOB:Only one for me,0,,
460,2020-09-30 08:38,BANG YE DAM,WAYO,205164,BANG YE DAM:WAYO,0,,
461,2020-09-30 08:41,TAEYEON,I,206038,TAEYEON:I,0,,
462,2020-09-30 08:45,BOL4,Galaxy 우주를 줄게,213853,BOL4:Galaxy 우주를 줄게,0,,
463,2020-09-30 08:48,MAX,Blueberry Eyes (feat. SUGA of BTS),172244,MAX:Blueberry Eyes (feat. SUGA of BTS),0,,
464,2020-09-30 08:53,BTS,Spring Day,274097,BTS:Spring Day,0,,
465,2020-09-30 08:56,TAEYEON,Four Seasons,188237,TAEYEON:Four Seasons,0,,
466,2020-09-30 08:59,HEIZE,We don’t talk together,199215,HEIZE:We don’t talk together,0,,
467,2020-09-30 09:04,X1,I'm here for you,280106,X1:I'm here for you,0,,
468,2020-09-30 09:07,Zion.T,No Make Up,189154,Zion.T:No Make Up,0,,
469,2020-09-30 09:11,Loco,Don’t,231654,Loco:Don’t,0,,
470,2020-09-30 09:14,DPR LIVE,Jasmine,201510,DPR LIVE:Jasmine,0,,
471,2020-09-30 09:18,TAEYEON,Fine,209157,TAEYEON:Fine,0,,
472,2020-09-30 09:21,DAY6,Zombie,209259,DAY6:Zombie,0,,
473,2020-09-30 09:25,TAEYANG,"눈,코,입 (Eyes, Nose, Lips)",229989,"TAEYANG:눈,코,입 (Eyes, Nose, Lips)",0,,
474,2020-09-30 09:28,Punch,Say Yes (Feat. Moon Byul of MAMAMOO),204356,Punch:Say Yes (Feat. Moon Byul of MAMAMOO),0,,
475,2020-09-30 09:32,Zion.T,Yanghwa BRDG,229349,Zion.T:Yanghwa BRDG,0,,
476,2020-09-30 09:35,LeeHi,HOLO,178520,LeeHi:HOLO,0,,
477,2020-09-30 09:38,BOL4,Full Album RED PLANET [Hidden Track] - 좋다고 말해,201772,BOL4:Full Album RED PLANET [Hidden Track] - 좋다고 말해,0,,
478,2020-09-30 09:41,CHUNG HA,My Friend,149000,CHUNG HA:My Friend,0,,
479,2020-09-30 09:47,92914,Moonlight,338064,92914:Moonlight,0,,
480,2020-09-30 09:50,Crush,Beautiful,227583,Crush:Beautiful,0,,
481,2020-09-30 13:04,Sam Kim,Make Up,16687,Sam Kim:Make Up,0,,
482,2020-09-30 13:07,DAY6,Shoot Me,175836,DAY6:Shoot Me,0,,
483,2020-09-30 13:10,DAY6,Time of Our Life,205575,DAY6:Time of Our Life,0,,
484,2020-09-30 13:11,Moon Byul,SELFISH,34378,Moon Byul:SELFISH,0,,
485,2020-09-30 13:13,Moon Byul,SELFISH,6370,Moon Byul:SELFISH,0,,
486,2020-09-30 13:16,GOT7,NOT BY THE MOON,204701,GOT7:NOT BY THE MOON,0,,
487,2020-09-30 13:20,Stray Kids,Mixtape : On Track,208143,Stray Kids:Mixtape : On Track,0,,
488,2020-09-30 13:23,ITZY,Not Shy,177728,ITZY:Not Shy,0,,
489,2020-09-30 13:26,BAEKHYUN,Candy,227173,BAEKHYUN:Candy,0,,
490,2020-09-30 13:30,BTS,Dynamite,199053,BTS:Dynamite,0,,
491,2020-09-30 13:35,NCT 127,No Longer,297746,NCT 127:No Longer,0,,
492,2020-09-30 13:36,CHUNG HA,Stay Tonight,85802,CHUNG HA:Stay Tonight,0,,
493,2020-09-30 13:40,BTS,Euphoria,228615,BTS:Euphoria,0,,
494,2020-09-30 13:43,TWICE,Likey,207813,TWICE:Likey,0,,
495,2020-09-30 13:47,WINNER,REALLY REALLY,203056,WINNER:REALLY REALLY,0,,
496,2020-09-30 13:50,EXO,Monster,221341,EXO:Monster,0,,
497,2020-09-30 16:20,BTS,Make It Right (feat. Lauv),10693,BTS:Make It Right (feat. Lauv),0,,
498,2020-09-30 16:23,Stray Kids,God’s Menu,167922,Stray Kids:God’s Menu,0,,
499,2020-09-30 16:26,WINNER,Hold,176351,WINNER:Hold,0,,
500,2020-09-30 16:30,Girls' Generation,Into the New World,265760,Girls' Generation:Into the New World,0,,
501,2020-09-30 16:34,Red Velvet,Psycho,210560,Red Velvet:Psycho,0,,
502,2020-09-30 16:38,BIGBANG,LOSER,219428,BIGBANG:LOSER,0,,
503,2020-09-30 16:41,BIGBANG,LET’S NOT FALL IN LOVE,211983,BIGBANG:LET’S NOT FALL IN LOVE,0,,
504,2020-09-30 16:44,MAMAMOO,HIP,195306,MAMAMOO:HIP,0,,
505,2020-09-30 16:48,OH MY GIRL,Nonstop,202760,OH MY GIRL:Nonstop,0,,
506,2020-09-30 16:51,(G)I-DLE,Oh my god,195866,(G)I-DLE:Oh my god,0,,
507,2020-09-30 16:54,BLACKPINK,How You Like That,181263,BLACKPINK:How You Like That,0,,
508,2020-09-30 16:58,TWICE,FANCY,213880,TWICE:FANCY,0,,
509,2020-09-30 17:02,BTS,Stay Gold,243733,BTS:Stay Gold,0,,
510,2020-09-30 17:05,SOMI,What You Waiting For,175327,SOMI:What You Waiting For,0,,
511,2020-09-30 17:08,SUNMI,Gashina,180000,SUNMI:Gashina,0,,
512,2020-09-30 17:11,(G)I-DLE,LATATA,202772,(G)I-DLE:LATATA,0,,
513,2020-09-30 17:14,MAMAMOO,Egotistic,196018,MAMAMOO:Egotistic,0,,
514,2020-09-30 18:19,BIGBANG,FXXK IT,120934,BIGBANG:FXXK IT,0,,
515,2020-09-30 18:23,BTOB,Only one for me,226560,BTOB:Only one for me,0,,
516,2020-09-30 18:26,LeeHi,HOLO,178520,LeeHi:HOLO,0,,
517,2020-09-30 18:29,BOL4,Workaholic,191080,BOL4:Workaholic,0,,
518,2020-09-30 18:34,Leessang,"헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (feat. 정인 Jung In)",284626,"Leessang:헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (feat. 정인 Jung In)",0,,
519,2020-09-30 18:38,Zion.T,Yanghwa BRDG,229349,Zion.T:Yanghwa BRDG,0,,
520,2020-09-30 18:59,MAX,Blueberry Eyes (feat. SUGA of BTS),88032,MAX:Blueberry Eyes (feat. SUGA of BTS),0,,
521,2020-09-30 19:25,BTOB,Only one for me,14110,BTOB:Only one for me,0,,
522,2020-09-30 20:08,NCT 127,Cherry Bomb,13590,NCT 127:Cherry Bomb,0,,
523,2020-09-30 20:45,Choi Nakta,If You,3540,Choi Nakta:If You,0,,
524,2020-10-01 16:38,DAY6,예뻤어 You Were Beautiful,283160,DAY6:예뻤어 You Were Beautiful,0,,
525,2020-10-01 16:39,HEIZE,Can You See My Heart,33840,HEIZE:Can You See My Heart,0,,
526,2020-10-01 16:43,BIGBANG,FXXK IT,231810,BIGBANG:FXXK IT,0,,
527,2020-10-01 16:46,IU,Palette (feat. G-DRAGON),217412,IU:Palette (feat. G-DRAGON),0,,
528,2020-10-01 16:50,Zion.T,Yanghwa BRDG,229349,Zion.T:Yanghwa BRDG,0,,
529,2020-10-01 16:55,Leessang,"헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (feat. 정인 Jung In)",284626,"Leessang:헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (feat. 정인 Jung In)",0,,
530,2020-10-01 16:58,DAY6,Zombie,209259,DAY6:Zombie,0,,
531,2020-10-01 17:02,TAEYEON,Four Seasons,188237,TAEYEON:Four Seasons,0,,
532,2020-10-01 17:06,Colde,Your Dog Loves You,270002,Colde:Your Dog Loves You,0,,
533,2020-10-01 17:09,Crush,Mayday (Feat. Joy),199266,Crush:Mayday (Feat. Joy),0,,
534,2020-10-01 17:13,BOL4,Full Album RED PLANET [Hidden Track] - 좋다고 말해,201772,BOL4:Full Album RED PLANET [Hidden Track] - 좋다고 말해,0,,
535,2020-10-01 17:14,LeeHi,BREATHE,76232,LeeHi:BREATHE,0,,
536,2020-10-01 17:28,BANG YE DAM,WAYO,205164,BANG YE DAM:WAYO,0,,
537,2020-10-01 17:31,DAY6,그렇더라고요 When you love someone,226422,DAY6:그렇더라고요 When you love someone,0,,
538,2020-10-01 17:34,BOL4,Some,181373,BOL4:Some,0,,
539,2020-10-01 17:38,TAEYEON,Fine,209157,TAEYEON:Fine,0,,
540,2020-10-01 17:41,DPR LIVE,Jasmine,201510,DPR LIVE:Jasmine,0,,
541,2020-10-01 17:45,Stray Kids,Mixtape : On Track,208143,Stray Kids:Mixtape : On Track,0,,
542,2020-10-01 17:48,SOMI,Outta My Head,188161,SOMI:Outta My Head,0,,
543,2020-10-01 17:51,HEIZE,We don’t talk together,199215,HEIZE:We don’t talk together,0,,
544,2020-10-01 17:55,Sam Kim,Make Up,207493,Sam Kim:Make Up,0,,
545,2020-10-01 17:58,Seori,Running Through The Night,217533,Seori:Running Through The Night,0,,
546,2020-10-01 18:02,HEIZE,"You, Clouds, Rain",205312,"HEIZE:You, Clouds, Rain",0,,
547,2020-10-01 18:05,BOL4,Leo (feat. BAEKHYUN),188000,BOL4:Leo (feat. BAEKHYUN),0,,
548,2020-10-01 18:09,Loco,Don’t,231654,Loco:Don’t,0,,
549,2020-10-01 18:12,ZICO,SoulMate (feat. IU),219390,ZICO:SoulMate (feat. IU),0,,
550,2020-10-01 18:17,BTS,Spring Day,274097,BTS:Spring Day,0,,
551,2020-10-01 18:22,AKMU,"How can I love the heartbreak, you`re the one I love",290095,"AKMU:How can I love the heartbreak, you`re the one I love",0,,
552,2020-10-01 18:25,Punch,Say Yes (Feat. Moon Byul of MAMAMOO),204356,Punch:Say Yes (Feat. Moon Byul of MAMAMOO),0,,
553,2020-10-01 18:29,Crush,Beautiful,227583,Crush:Beautiful,0,,
554,2020-10-01 18:33,TAEYANG,"눈,코,입 (Eyes, Nose, Lips)",229989,"TAEYANG:눈,코,입 (Eyes, Nose, Lips)",0,,
555,2020-10-01 18:37,DAY6,Congratulations,229293,DAY6:Congratulations,0,,
556,2020-10-01 18:40,Zion.T,No Make Up,189154,Zion.T:No Make Up,0,,
557,2020-10-01 18:43,TAEYEON,I,206038,TAEYEON:I,0,,
558,2020-10-01 18:47,BTS,Euphoria,228615,BTS:Euphoria,0,,
559,2020-10-01 18:51,BOL4,Galaxy 우주를 줄게,213853,BOL4:Galaxy 우주를 줄게,0,,
560,2020-10-01 20:53,TAEYEON,11:11,223451,TAEYEON:11:11,0,,
561,2020-10-01 20:56,SUNMI,pporappippam 보라빛 밤,206616,SUNMI:pporappippam 보라빛 밤,0,,
562,2020-10-01 20:59,CHUNG HA,My Friend,149000,CHUNG HA:My Friend,0,,
563,2020-10-01 21:03,Paul Kim,Me After You,280358,Paul Kim:Me After You,0,,
564,2020-10-01 21:04,X1,I'm here for you,35992,X1:I'm here for you,0,,
565,2020-10-01 21:04,TAEYEON,Happy,1540,TAEYEON:Happy,0,,
566,2020-10-01 21:04,Monday Kiz,Another Day,3340,Monday Kiz:Another Day,0,,
567,2020-10-01 21:04,BIGBANG,LOSER,2040,BIGBANG:LOSER,0,,
568,2020-10-01 21:08,BTOB,Only one for me,226560,BTOB:Only one for me,0,,
569,2020-10-01 21:11,92914,Moonlight,22229,92914:Moonlight,0,,
570,2020-10-01 21:11,BOL4,Hug,186120,BOL4:Hug,0,,
571,2020-10-01 21:14,MAX,Blueberry Eyes (feat. SUGA of BTS),172244,MAX:Blueberry Eyes (feat. SUGA of BTS),0,,
572,2020-10-01 21:15,DPR LIVE,Martini Blue,30225,DPR LIVE:Martini Blue,0,,
573,2020-10-02 08:20,LANY,(what i wish just one person would say to me),214480,LANY:(what i wish just one person would say to me),0,,
574,2020-10-02 08:23,LANY,when you're drunk,212026,LANY:when you're drunk,0,,
